case_id,site_id,case_name,group,lat,lon,case_status,solve_iter,tier,split,max_speed,mean_speed,T_min,T_max,q_min,q_max,k_min,final_Ux,n_iterations,n_flags,flags
ct_d_fire_0194/case_ts004,ct_d_fire_0194,case_ts004,D_fire,43.57309,16.26376,solved,300,gold,train,7.288788666434461,3.2583752325913142,280.95279,297.45924,0.0028633786,0.010555917,0.0001114239,0.0095444751,300,0,
ct_d_fire_0194/case_ts005,ct_d_fire_0194,case_ts005,D_fire,43.57309,16.26376,solved,300,gold,train,13.153610923923958,4.09195572835048,286.74352,298.93358,0.005549185,0.01454424,0.0017858524,0.0035773487,300,0,
ct_d_fire_0194/case_ts006,ct_d_fire_0194,case_ts006,D_fire,43.57309,16.26376,solved,300,gold,train,16.73048345065472,4.133990963060232,286.70116,298.52733,0.0056837654,0.014096114,0.00063227866,0.002287311,300,0,
ct_d_fire_0194/case_ts007,ct_d_fire_0194,case_ts007,D_fire,43.57309,16.26376,solved,300,gold,train,13.597730994030469,3.5454860366695575,283.74391,299.40916,0.0064690012,0.013679245,0.0010789618,0.0074826534,300,0,
ct_d_fire_0194/case_ts008,ct_d_fire_0194,case_ts008,D_fire,43.57309,16.26376,solved,300,gold,train,15.772123737570814,3.548308774384088,283.16327,297.21109,0.0059998301,0.012956868,0.00061895695,0.0092043172,300,0,
ct_d_fire_0194/case_ts009,ct_d_fire_0194,case_ts009,D_fire,43.57309,16.26376,solved,300,gold,train,11.435833509559448,3.9442588413843436,283.44225,297.72715,0.0041162981,0.015542357,0.001223811,0.0033509684,300,0,
ct_d_fire_0194/case_ts010,ct_d_fire_0194,case_ts010,D_fire,43.57309,16.26376,solved,300,gold,train,10.250195886704011,5.038941798622808,283.85488,300.17916,0.0059110746,0.016032773,0.0016244609,0.0010411693,300,0,
ct_d_fire_0194/case_ts011,ct_d_fire_0194,case_ts011,D_fire,43.57309,16.26376,solved,300,gold,train,7.620498675617251,4.883152914392281,281.28331,298.60225,0.0069181308,0.011999465,0.0010998508,0.0018136537,300,0,
ct_d_fire_0194/case_ts012,ct_d_fire_0194,case_ts012,D_fire,43.57309,16.26376,solved,300,gold,train,2.7686298569796866,1.1100186371803742,283.66571,298.34694,0.006027188,0.014962467,0.00042945136,0.0056292544,300,0,
ct_d_fire_0194/case_ts013,ct_d_fire_0194,case_ts013,D_fire,43.57309,16.26376,solved,300,gold,train,5.450376006200614,3.154676397824237,284.01299,301.24082,0.0052681177,0.016650814,0.00090245418,0.0025934199,300,0,
ct_d_fire_0194/case_ts014,ct_d_fire_0194,case_ts014,D_fire,43.57309,16.26376,solved,300,gold,train,9.670525786193396,6.003112224176812,279.22458,297.06482,0.0038056595,0.010608311,0.0010911497,0.0011464952,300,0,
ct_e_mountain_0016/case_ts000,ct_e_mountain_0016,case_ts000,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts001,ct_e_mountain_0016,case_ts001,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts002,ct_e_mountain_0016,case_ts002,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts003,ct_e_mountain_0016,case_ts003,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts004,ct_e_mountain_0016,case_ts004,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts005,ct_e_mountain_0016,case_ts005,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts006,ct_e_mountain_0016,case_ts006,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts007,ct_e_mountain_0016,case_ts007,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts008,ct_e_mountain_0016,case_ts008,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts009,ct_e_mountain_0016,case_ts009,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts010,ct_e_mountain_0016,case_ts010,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts011,ct_e_mountain_0016,case_ts011,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts012,ct_e_mountain_0016,case_ts012,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts013,ct_e_mountain_0016,case_ts013,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0016/case_ts014,ct_e_mountain_0016,case_ts014,E_mountain,45.11174,5.62896,diverged,0,rejected,val,,,,,,,,,,0,
ct_e_mountain_0036/case_ts000,ct_e_mountain_0036,case_ts000,E_mountain,46.87421,8.34591,early_converged,1000,gold,train,9.400620103129942,2.3713834619327137,269.87603,284.86641,0.0039750697,0.0060509119,0.00044044473,0.00050898873,1000,0,
ct_e_mountain_0036/case_ts001,ct_e_mountain_0036,case_ts001,E_mountain,46.87421,8.34591,solved,300,silver,train,13.392070170658883,1.2128088343279002,278.35102,295.86163,0.002121795,0.0059397306,0.00061475157,0.010610446,300,1,Ux_residual=1.06e-02
ct_e_mountain_0036/case_ts002,ct_e_mountain_0036,case_ts002,E_mountain,46.87421,8.34591,solved,300,gold,train,8.611193383324679,1.2442707242501692,282.87073,298.42014,0.0038636747,0.010825438,0.00043946802,0.009407613,300,0,
ct_e_mountain_0036/case_ts003,ct_e_mountain_0036,case_ts003,E_mountain,46.87421,8.34591,solved,300,gold,train,10.810066769414089,3.17431667320862,283.03215,301.04299,0.005957783,0.010869195,0.00046755766,0.0023949111,300,0,
ct_e_mountain_0036/case_ts004,ct_e_mountain_0036,case_ts004,E_mountain,46.87421,8.34591,solved,300,gold,train,12.15924247302893,3.036515298358722,274.59372,292.45039,0.0054331792,0.0090423171,0.00040145031,0.003379515,300,0,
ct_e_mountain_0036/case_ts005,ct_e_mountain_0036,case_ts005,E_mountain,46.87421,8.34591,solved,300,gold,train,6.85279030624625,2.6274896398242666,272.64386,286.72246,0.0021998747,0.0057196143,0.00087699856,0.0020855364,300,0,
ct_e_mountain_0036/case_ts006,ct_e_mountain_0036,case_ts006,E_mountain,46.87421,8.34591,solved,300,gold,train,3.3469833652127474,0.8106388578526069,280.05954,296.68513,0.0024435724,0.0065128777,0.00050191892,0.0076418671,300,0,
ct_e_mountain_0036/case_ts007,ct_e_mountain_0036,case_ts007,E_mountain,46.87421,8.34591,solved,300,gold,train,3.4504388579506524,1.017460658514659,279.76897,292.6907,0.0034785525,0.0085957655,0.00030114285,0.0050090944,300,0,
ct_e_mountain_0036/case_ts008,ct_e_mountain_0036,case_ts008,E_mountain,46.87421,8.34591,solved,300,gold,train,4.048180595182421,1.7908536937675918,279.9681,296.39247,0.0029799087,0.008372978,0.00010494087,0.0039058553,300,0,
ct_e_mountain_0036/case_ts009,ct_e_mountain_0036,case_ts009,E_mountain,46.87421,8.34591,solved,300,gold,train,9.04231926342858,2.0023483744143147,284.92288,301.49293,0.0054408575,0.012251197,0.00023056535,0.0023314,300,0,
ct_e_mountain_0036/case_ts010,ct_e_mountain_0036,case_ts010,E_mountain,46.87421,8.34591,solved,300,gold,train,4.111950942087469,1.0201182722518767,277.18829,295.68116,0.005041114,0.0078028854,0.00027563445,0.0086886835,300,0,
ct_e_mountain_0036/case_ts011,ct_e_mountain_0036,case_ts011,E_mountain,46.87421,8.34591,solved,300,silver,train,6.535062729919086,0.8554134335950944,279.35935,296.17594,0.0061740039,0.0093498206,0.00068274495,0.012205427,300,1,Ux_residual=1.22e-02
ct_e_mountain_0036/case_ts012,ct_e_mountain_0036,case_ts012,E_mountain,46.87421,8.34591,solved,300,silver,train,6.75409585161405,1.0477115025029096,279.01061,295.50533,0.0028303735,0.008837964,0.00017009717,0.012959138,300,1,Ux_residual=1.30e-02
ct_e_mountain_0036/case_ts013,ct_e_mountain_0036,case_ts013,E_mountain,46.87421,8.34591,solved,300,gold,train,9.53522196882784,2.471516330283398,270.54034,287.54911,0.0043881321,0.0071775821,0.00028146379,0.0035073772,300,0,
ct_e_mountain_0036/case_ts014,ct_e_mountain_0036,case_ts014,E_mountain,46.87421,8.34591,solved,300,gold,train,19.152110655518747,6.144942112586211,270.06448,286.35744,0.0034902051,0.0058505956,0.0015474366,0.002234408,300,0,
ct_e_mountain_0056/case_ts000,ct_e_mountain_0056,case_ts000,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts001,ct_e_mountain_0056,case_ts001,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts002,ct_e_mountain_0056,case_ts002,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts003,ct_e_mountain_0056,case_ts003,E_mountain,46.39042,12.46584,early_converged,16,rejected,train,1.8079679602717462e+28,5.185366754026498e+22,-7184955700.0,904044290000.0,-247279340.0,735425960.0,1e-10,7.3991139e-06,16,5,max_speed=18079679602717462234673446912.0; T_min=-7184955700.0; T_max=904044290000.0; q_min=-247279340.0000; q_max=735425960.0000
ct_e_mountain_0056/case_ts004,ct_e_mountain_0056,case_ts004,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts005,ct_e_mountain_0056,case_ts005,E_mountain,46.39042,12.46584,early_converged,10,rejected,train,3.640089525801566e+48,4.093262120826614e+42,-5536639000000.0,12770371000000.0,-3635699000.0,8399452100.0,1e-10,9.5411924e-14,10,5,max_speed=3640089525801566138002837088312720208341680259072.0; T_min=-5536639000000.0; T_max=12770371000000.0; q_min=-3635699000.0000; q_max=8399452100.0000
ct_e_mountain_0056/case_ts006,ct_e_mountain_0056,case_ts006,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts007,ct_e_mountain_0056,case_ts007,E_mountain,46.39042,12.46584,early_converged,9,rejected,train,6.798583447099617e+56,1.0850877642559405e+51,-1.1646589e+27,1.2858324e+25,-4.490306e+23,1.5501431e+24,1e-10,5.513089e-11,9,5,max_speed=679858344709961695312865894114857955839763267348892483584.0; T_min=-1164658899999999971028893696.0; T_max=12858323999999999818596352.0; q_min=-449030599999999973523456.0000; q_max=1550143100000000081395712.0000
ct_e_mountain_0056/case_ts008,ct_e_mountain_0056,case_ts008,E_mountain,46.39042,12.46584,early_converged,10,rejected,train,7.272125039348813e+25,8.255694695683239e+19,-1.0531505e+16,53340465000.0,-92439189000000.0,100172690000.0,1e-10,1.4282081e-05,10,5,max_speed=72721250393488132881252352.0; T_min=-10531505000000000.0; T_max=53340465000.0; q_min=-92439189000000.0000; q_max=100172690000.0000
ct_e_mountain_0056/case_ts009,ct_e_mountain_0056,case_ts009,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts010,ct_e_mountain_0056,case_ts010,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts011,ct_e_mountain_0056,case_ts011,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts012,ct_e_mountain_0056,case_ts012,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts013,ct_e_mountain_0056,case_ts013,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0056/case_ts014,ct_e_mountain_0056,case_ts014,E_mountain,46.39042,12.46584,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0076/case_ts000,ct_e_mountain_0076,case_ts000,E_mountain,42.04924,13.10632,early_converged,1000,gold,train,13.900536989348062,2.9485428563296288,272.08885,290.45328,0.0010383486,0.0053877633,0.0010341034,0.0095972244,1000,0,
ct_e_mountain_0076/case_ts001,ct_e_mountain_0076,case_ts001,E_mountain,42.04924,13.10632,solved,300,gold,train,6.839978267056991,3.861341441385293,276.29075,295.04922,0.0032257701,0.0073422516,0.00041528952,0.0037842394,300,0,
ct_e_mountain_0076/case_ts002,ct_e_mountain_0076,case_ts002,E_mountain,42.04924,13.10632,solved,300,gold,train,5.892360233714331,2.830572588576735,276.81812,294.64063,0.0043305077,0.008281218,0.00047246589,0.0030574654,300,0,
ct_e_mountain_0076/case_ts003,ct_e_mountain_0076,case_ts003,E_mountain,42.04924,13.10632,solved,300,gold,train,7.384576269568245,2.9327694279844634,282.63486,297.45097,0.0054775463,0.01389299,0.00027336581,0.0046852925,300,0,
ct_e_mountain_0076/case_ts004,ct_e_mountain_0076,case_ts004,E_mountain,42.04924,13.10632,solved,300,gold,train,10.033108388571812,5.740607242845509,278.76868,297.49002,0.0022375612,0.0059870948,0.00047712487,0.0025721732,300,0,
ct_e_mountain_0076/case_ts005,ct_e_mountain_0076,case_ts005,E_mountain,42.04924,13.10632,solved,300,gold,train,4.587701023823219,2.2769201540332165,284.49839,297.5041,0.0054720741,0.0096701435,0.00032862606,0.003737448,300,0,
ct_e_mountain_0076/case_ts006,ct_e_mountain_0076,case_ts006,E_mountain,42.04924,13.10632,solved,300,gold,train,9.914858922983823,1.8759415902431094,285.61208,301.69354,0.0034522214,0.010323493,0.00044083995,0.0040360335,300,0,
ct_e_mountain_0076/case_ts007,ct_e_mountain_0076,case_ts007,E_mountain,42.04924,13.10632,solved,300,gold,train,7.452599568663483,2.299402021281632,282.03295,302.43799,0.0031447224,0.0060761796,0.00048293575,0.0031060475,300,0,
ct_e_mountain_0076/case_ts008,ct_e_mountain_0076,case_ts008,E_mountain,42.04924,13.10632,solved,300,gold,train,5.722695882819453,1.3127110664117632,285.19916,299.94987,0.003789569,0.016270635,0.00047641218,0.0098400852,300,0,
ct_e_mountain_0076/case_ts009,ct_e_mountain_0076,case_ts009,E_mountain,42.04924,13.10632,solved,300,gold,train,6.22785705046032,1.9671217178628866,279.25705,297.02847,0.0039886463,0.010409109,0.00024661569,0.0035051753,300,0,
ct_e_mountain_0076/case_ts010,ct_e_mountain_0076,case_ts010,E_mountain,42.04924,13.10632,solved,300,gold,train,4.1984697365951416,1.69226937796993,279.19542,299.08421,0.0057079252,0.0077125362,0.00035476626,0.0048239716,300,0,
ct_e_mountain_0076/case_ts011,ct_e_mountain_0076,case_ts011,E_mountain,42.04924,13.10632,solved,300,gold,train,4.548238586164989,1.6654901148151104,281.22504,302.04524,0.0059653305,0.0092635058,0.00032052193,0.0043115392,300,0,
ct_e_mountain_0076/case_ts012,ct_e_mountain_0076,case_ts012,E_mountain,42.04924,13.10632,solved,300,gold,train,4.86626361998941,1.6911020230841987,280.76264,298.27124,0.0045538355,0.012019696,0.00088285092,0.0037500573,300,0,
ct_e_mountain_0076/case_ts013,ct_e_mountain_0076,case_ts013,E_mountain,42.04924,13.10632,solved,300,gold,train,7.794868995948219,4.287591684740333,279.30923,298.52703,0.0031480913,0.0077708208,0.00060408426,0.0033120489,300,0,
ct_e_mountain_0076/case_ts014,ct_e_mountain_0076,case_ts014,E_mountain,42.04924,13.10632,solved,300,gold,train,22.56708532059656,8.678512384842135,281.13662,295.20351,0.0081211309,0.013414082,0.0015696834,0.0012277868,300,0,
ct_e_mountain_0096/case_ts000,ct_e_mountain_0096,case_ts000,E_mountain,46.58144,9.75452,early_converged,1000,gold,train,11.607128660688385,4.5120459121624386,268.19682,285.78952,0.0035766307,0.0045657611,0.0014719448,0.0012776493,1000,0,
ct_e_mountain_0096/case_ts001,ct_e_mountain_0096,case_ts001,E_mountain,46.58144,9.75452,solved,300,gold,train,4.47824911138834,1.3384663140794855,275.35888,292.18507,0.0026810874,0.005411449,0.00018078219,0.0062405912,300,0,
ct_e_mountain_0096/case_ts002,ct_e_mountain_0096,case_ts002,E_mountain,46.58144,9.75452,solved,300,gold,train,8.447252002617647,1.4520965010129718,279.80702,297.65624,0.0052500597,0.0066564617,0.00030247684,0.0075529446,300,0,
ct_e_mountain_0096/case_ts003,ct_e_mountain_0096,case_ts003,E_mountain,46.58144,9.75452,solved,300,gold,train,5.225345388426714,1.4207147718483502,277.8953,294.66321,0.0041549789,0.0089013899,0.00027681639,0.0046985931,300,0,
ct_e_mountain_0096/case_ts004,ct_e_mountain_0096,case_ts004,E_mountain,46.58144,9.75452,solved,300,gold,train,5.566020185624972,1.694452765291643,279.84726,290.98586,0.0012865081,0.0089368139,0.00027672779,0.0060939597,300,0,
ct_e_mountain_0096/case_ts005,ct_e_mountain_0096,case_ts005,E_mountain,46.58144,9.75452,solved,300,gold,train,7.416312759076585,2.220457869250801,275.71063,290.28387,0.0037854595,0.0075400874,0.00049624345,0.0049297926,300,0,
ct_e_mountain_0096/case_ts006,ct_e_mountain_0096,case_ts006,E_mountain,46.58144,9.75452,solved,300,gold,train,11.331010864868947,3.47846112983511,272.54526,289.02197,0.0033530348,0.0069484264,0.0006413402,0.0045404369,300,0,
ct_e_mountain_0096/case_ts007,ct_e_mountain_0096,case_ts007,E_mountain,46.58144,9.75452,solved,300,gold,train,9.659932264541709,3.404689300837201,276.84581,292.53066,0.0067966282,0.010162324,0.00050184089,0.006065591,300,0,
ct_e_mountain_0096/case_ts008,ct_e_mountain_0096,case_ts008,E_mountain,46.58144,9.75452,solved,300,gold,train,3.7562873293579746,1.5243919434711573,276.57926,292.896,0.0045862337,0.0082350607,0.00023244208,0.0039223524,300,0,
ct_e_mountain_0096/case_ts009,ct_e_mountain_0096,case_ts009,E_mountain,46.58144,9.75452,solved,300,gold,train,6.87083420061169,2.3924975926907135,277.11005,291.74375,0.0049686165,0.0083629435,0.00029755327,0.0032977945,300,0,
ct_e_mountain_0096/case_ts010,ct_e_mountain_0096,case_ts010,E_mountain,46.58144,9.75452,solved,300,gold,train,11.968889519781515,3.4662080366364907,274.39689,291.8497,0.0054336434,0.0076234648,0.00076603871,0.005900947,300,0,
ct_e_mountain_0096/case_ts011,ct_e_mountain_0096,case_ts011,E_mountain,46.58144,9.75452,solved,300,gold,train,8.729646297917968,1.5919451449405786,277.28532,291.71163,0.0037184412,0.0085982604,0.00037011824,0.008068785,300,0,
ct_e_mountain_0096/case_ts012,ct_e_mountain_0096,case_ts012,E_mountain,46.58144,9.75452,solved,300,gold,train,8.212188163653789,2.5267741872197202,274.73096,291.67758,0.005455519,0.0086964981,0.00021932973,0.0044982304,300,0,
ct_e_mountain_0096/case_ts013,ct_e_mountain_0096,case_ts013,E_mountain,46.58144,9.75452,solved,300,gold,train,9.622628267033711,3.865453591283965,276.32208,292.35482,0.0056990313,0.0095083192,0.00031301698,0.0036524211,300,0,
ct_e_mountain_0096/case_ts014,ct_e_mountain_0096,case_ts014,E_mountain,46.58144,9.75452,solved,300,gold,train,7.9995121938597356,2.609193547591725,277.79409,292.84597,0.0035659718,0.0052498263,0.00061353003,0.005808368,300,0,
ct_e_mountain_0116/case_ts000,ct_e_mountain_0116,case_ts000,E_mountain,46.83508,10.90027,early_converged,1000,rejected,train,147.60706434871116,17.477490408404442,272.77455,287.03748,0.00094528948,0.0053024347,0.0019903318,0.017408246,1000,2,max_speed=147.6; Ux_residual=1.74e-02
ct_e_mountain_0116/case_ts001,ct_e_mountain_0116,case_ts001,E_mountain,46.83508,10.90027,solved,300,gold,train,11.616331372037958,4.608045368506616,264.5402,286.00727,0.0015344893,0.0026878815,0.00066797311,0.0035838684,300,0,
ct_e_mountain_0116/case_ts002,ct_e_mountain_0116,case_ts002,E_mountain,46.83508,10.90027,solved,300,gold,train,9.380792684932587,3.754029073641752,263.7933,281.96396,0.00088057391,0.0039315872,0.00054412639,0.0030424542,300,0,
ct_e_mountain_0116/case_ts003,ct_e_mountain_0116,case_ts003,E_mountain,46.83508,10.90027,solved,300,silver,train,9.01870565071665,1.8988149722771037,276.27547,290.65072,0.0034509708,0.0089643528,0.00057849233,0.010270159,300,1,Ux_residual=1.03e-02
ct_e_mountain_0116/case_ts004,ct_e_mountain_0116,case_ts004,E_mountain,46.83508,10.90027,solved,300,gold,train,7.238694015092056,1.494558817267826,275.9966,293.78247,0.0041458214,0.0099724197,0.00036141792,0.0092002038,300,0,
ct_e_mountain_0116/case_ts005,ct_e_mountain_0116,case_ts005,E_mountain,46.83508,10.90027,solved,300,gold,train,9.915492221741031,3.077203172562511,265.94743,280.68668,0.0022852291,0.0061919642,0.00030264983,0.0025838094,300,0,
ct_e_mountain_0116/case_ts006,ct_e_mountain_0116,case_ts006,E_mountain,46.83508,10.90027,solved,300,gold,train,11.299710678594172,2.70108308848301,275.82298,295.12142,0.0035611654,0.006478242,0.00065891762,0.0053028711,300,0,
ct_e_mountain_0116/case_ts007,ct_e_mountain_0116,case_ts007,E_mountain,46.83508,10.90027,solved,300,gold,train,20.6668359537596,6.07167425019083,276.23022,292.25441,0.0027245743,0.0083661529,0.0039818098,0.0056992033,300,0,
ct_e_mountain_0116/case_ts008,ct_e_mountain_0116,case_ts008,E_mountain,46.83508,10.90027,solved,300,gold,train,5.204416230922621,1.4393501530758925,277.0647,290.57357,0.0044807389,0.011218757,0.00043528965,0.0065317868,300,0,
ct_e_mountain_0116/case_ts009,ct_e_mountain_0116,case_ts009,E_mountain,46.83508,10.90027,solved,300,gold,train,5.227810067242317,1.3126132661330565,274.26844,291.83106,0.0028222073,0.0077020676,0.00024163366,0.0088186099,300,0,
ct_e_mountain_0116/case_ts010,ct_e_mountain_0116,case_ts010,E_mountain,46.83508,10.90027,solved,300,gold,train,8.004747742776669,2.5853755272666796,270.04203,288.6174,0.0020972132,0.0056651169,0.00036899722,0.0073204984,300,0,
ct_e_mountain_0116/case_ts011,ct_e_mountain_0116,case_ts011,E_mountain,46.83508,10.90027,solved,300,gold,train,8.1014997232589,2.263902779448853,275.42382,290.64371,0.0052462922,0.0096795402,0.00051706736,0.0058869525,300,0,
ct_e_mountain_0116/case_ts012,ct_e_mountain_0116,case_ts012,E_mountain,46.83508,10.90027,solved,300,silver,train,13.63647866646196,1.832401031810772,274.41919,289.18553,0.0036493807,0.0074888413,0.00060370333,0.017165527,300,1,Ux_residual=1.72e-02
ct_e_mountain_0116/case_ts013,ct_e_mountain_0116,case_ts013,E_mountain,46.83508,10.90027,solved,300,gold,train,13.513813201640291,4.869993124936079,275.66145,290.85001,0.0039346212,0.0087204241,0.0014210798,0.0033972695,300,0,
ct_e_mountain_0116/case_ts014,ct_e_mountain_0116,case_ts014,E_mountain,46.83508,10.90027,solved,300,gold,train,20.289463363973532,7.951615173046179,259.54209,276.67145,0.0017455864,0.0037244972,0.0034601244,0.003353438,300,0,
ct_e_mountain_0136/case_ts000,ct_e_mountain_0136,case_ts000,E_mountain,42.77798,2.06359,early_converged,1000,silver,train,12.87293956329914,1.651583830137675,280.34196,296.13033,0.0057828931,0.0089383791,0.0009210944,0.012312222,1000,1,Ux_residual=1.23e-02
ct_e_mountain_0136/case_ts001,ct_e_mountain_0136,case_ts001,E_mountain,42.77798,2.06359,solved,300,gold,train,9.302902372762356,2.2036347113418846,278.60489,293.80708,0.0064969814,0.010507968,0.00034181307,0.0037452043,300,0,
ct_e_mountain_0136/case_ts002,ct_e_mountain_0136,case_ts002,E_mountain,42.77798,2.06359,solved,300,gold,train,16.114255311732183,3.296644539738323,274.5579,288.0109,0.0050699046,0.0076337084,0.0011842415,0.0063968524,300,0,
ct_e_mountain_0136/case_ts003,ct_e_mountain_0136,case_ts003,E_mountain,42.77798,2.06359,solved,300,silver,train,9.815544821239362,2.1053103252243077,285.93067,299.63657,0.0043684275,0.013648077,0.00051304506,0.010870046,300,1,Ux_residual=1.09e-02
ct_e_mountain_0136/case_ts004,ct_e_mountain_0136,case_ts004,E_mountain,42.77798,2.06359,solved,300,gold,train,6.014255534249096,1.408975751518737,282.11339,297.4851,0.0049984916,0.009845987,0.00026340256,0.0046397752,300,0,
ct_e_mountain_0136/case_ts005,ct_e_mountain_0136,case_ts005,E_mountain,42.77798,2.06359,solved,300,gold,train,9.486159433963062,3.6650032813199314,283.05501,300.45622,0.0057633807,0.012379731,0.00021779323,0.0020819682,300,0,
ct_e_mountain_0136/case_ts006,ct_e_mountain_0136,case_ts006,E_mountain,42.77798,2.06359,solved,300,gold,train,8.330284697781753,2.5483820670798476,281.7172,295.16086,0.0061635192,0.01125788,0.00026523966,0.0028679564,300,0,
ct_e_mountain_0136/case_ts007,ct_e_mountain_0136,case_ts007,E_mountain,42.77798,2.06359,solved,300,gold,train,7.867761082634289,1.574747804299843,280.28728,300.71964,0.0047479186,0.008276766,0.001127845,0.0046499285,300,0,
ct_e_mountain_0136/case_ts008,ct_e_mountain_0136,case_ts008,E_mountain,42.77798,2.06359,solved,300,gold,train,5.700515926188597,1.6310671750869636,279.12548,293.74202,0.0065502329,0.0093052454,0.00067955549,0.0053464902,300,0,
ct_e_mountain_0136/case_ts009,ct_e_mountain_0136,case_ts009,E_mountain,42.77798,2.06359,solved,300,gold,train,11.639001060548265,3.2389574552766764,287.92773,304.55188,0.0042715137,0.01151887,0.00016542981,0.004426386,300,0,
ct_e_mountain_0136/case_ts010,ct_e_mountain_0136,case_ts010,E_mountain,42.77798,2.06359,solved,300,gold,train,8.451995633875432,2.344786618713355,288.51348,307.78182,0.0027748846,0.0078559304,0.00034031807,0.0065433565,300,0,
ct_e_mountain_0136/case_ts011,ct_e_mountain_0136,case_ts011,E_mountain,42.77798,2.06359,solved,300,silver,train,10.633756787055653,1.4838112532122987,282.50059,298.3953,0.0072014121,0.01304449,0.00021276292,0.01018272,300,1,Ux_residual=1.02e-02
ct_e_mountain_0136/case_ts012,ct_e_mountain_0136,case_ts012,E_mountain,42.77798,2.06359,solved,300,gold,train,12.441945840459224,3.9581002738159436,283.49907,298.82061,0.0044238668,0.010551844,0.00035934444,0.0018915677,300,0,
ct_e_mountain_0136/case_ts013,ct_e_mountain_0136,case_ts013,E_mountain,42.77798,2.06359,solved,300,gold,train,11.428919755189513,2.5435169460041105,282.9599,298.35583,0.0061028599,0.0099945122,0.00019723464,0.0027362474,300,0,
ct_e_mountain_0136/case_ts014,ct_e_mountain_0136,case_ts014,E_mountain,42.77798,2.06359,solved,300,gold,train,8.071312058788251,3.959211722092803,280.92725,297.02914,0.0013296233,0.0065746585,0.00056161379,0.0024640325,300,0,
ct_e_mountain_0156/case_ts000,ct_e_mountain_0156,case_ts000,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts001,ct_e_mountain_0156,case_ts001,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts002,ct_e_mountain_0156,case_ts002,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts003,ct_e_mountain_0156,case_ts003,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts004,ct_e_mountain_0156,case_ts004,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts005,ct_e_mountain_0156,case_ts005,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
ct_e_mountain_0156/case_ts006,ct_e_mountain_0156,case_ts006,E_mountain,46.466,13.94826,diverged,0,rejected,train,,,,,,,,,,0,
